Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Balance,DPD,Risk_Segment,State,Sanction_Date
LN02878,CUST02878,Auto Loan,3748843,2828095,146,High,Maharashtra,2022-07-05
LN02879,CUST02879,Home Loan,4175240,3235096,145,High,Tamil Nadu,2024-12-18
LN02880,CUST02880,Auto Loan,763119,464250,17,Medium,Maharashtra,2020-10-03
LN02881,CUST02881,Business Loan,2567459,1907689,38,Medium,Karnataka,2025-03-29
LN02882,CUST02882,Personal Loan,2740214,1500223,21,Medium,Tamil Nadu,2023-05-19
LN02883,CUST02883,Education Loan,183844,181401,151,High,Delhi,2020-12-12
LN02884,CUST02884,Auto Loan,2169933,619694,131,High,Tamil Nadu,2022-12-01
LN02885,CUST02885,Home Loan,4157138,1751882,42,Medium,Karnataka,2023-08-22
LN02886,CUST02886,Personal Loan,2622250,1365802,114,High,Delhi,2021-11-22
LN02887,CUST02887,Home Loan,2338718,2155229,168,High,Karnataka,2021-11-12
LN02888,CUST02888,Business Loan,313182,99816,159,High,Karnataka,2024-02-13
LN02889,CUST02889,Business Loan,211163,100469,97,High,Maharashtra,2025-01-26
LN02890,CUST02890,Education Loan,3237813,1952836,9,Medium,Tamil Nadu,2023-11-28
LN02891,CUST02891,Education Loan,2865509,1824995,131,High,Delhi,2022-04-13
LN02892,CUST02892,Auto Loan,1160149,1104722,88,High,Tamil Nadu,2023-02-05
LN02893,CUST02893,Personal Loan,4150606,1596348,68,High,Karnataka,2025-02-13
LN02894,CUST02894,Education Loan,761314,410221,130,High,Karnataka,2020-02-17
LN02895,CUST02895,Personal Loan,947997,349562,19,Medium,Maharashtra,2022-02-03
LN02896,CUST02896,Home Loan,1341897,1333568,60,Medium,Karnataka,2024-11-03
LN02897,CUST02897,Home Loan,130910,107870,3,Medium,Tamil Nadu,2024-11-17
LN02898,CUST02898,Business Loan,640413,227874,149,High,Delhi,2023-07-16
LN02899,CUST02899,Auto Loan,937789,736099,31,Medium,Karnataka,2023-12-13
LN02900,CUST02900,Personal Loan,1723706,342565,47,Medium,Karnataka,2024-01-10
LN02901,CUST02901,Home Loan,82221,64972,175,High,Maharashtra,2021-03-06
LN02902,CUST02902,Home Loan,716155,477310,82,High,Telangana,2021-01-29
LN02903,CUST02903,Education Loan,1705070,1655788,126,High,Telangana,2023-12-17
LN02904,CUST02904,Personal Loan,3986022,1606827,173,High,Telangana,2024-11-06
LN02905,CUST02905,Home Loan,3762096,1151852,129,High,Karnataka,2020-06-11
LN02906,CUST02906,Personal Loan,1708599,722958,36,Medium,Telangana,2023-03-24
LN02907,CUST02907,Personal Loan,1090273,846037,19,Medium,Maharashtra,2021-01-18
LN02908,CUST02908,Auto Loan,1960216,536647,101,High,Telangana,2021-08-30
LN02909,CUST02909,Business Loan,3508471,2475909,163,High,Tamil Nadu,2021-03-22
LN02910,CUST02910,Education Loan,2155119,1944546,88,High,Maharashtra,2022-12-22
LN02911,CUST02911,Home Loan,2161145,806355,41,Medium,Karnataka,2020-05-06
LN02912,CUST02912,Home Loan,4193326,1863108,15,Medium,Telangana,2024-03-27
LN02913,CUST02913,Education Loan,720682,539661,3,Medium,Karnataka,2021-10-14
LN02914,CUST02914,Business Loan,3082312,2847910,173,High,Karnataka,2023-03-11
LN02915,CUST02915,Auto Loan,2726502,2163387,91,High,Delhi,2022-01-28
LN02916,CUST02916,Education Loan,2568655,2308246,80,High,Telangana,2024-03-05
LN02917,CUST02917,Personal Loan,1963539,1427861,43,Medium,Karnataka,2023-11-15
LN02918,CUST02918,Auto Loan,3487084,2298827,118,High,Tamil Nadu,2025-03-06
LN02919,CUST02919,Education Loan,3939158,2341718,115,High,Maharashtra,2020-10-17
LN02920,CUST02920,Education Loan,3569836,459658,35,Medium,Tamil Nadu,2022-02-20
LN02921,CUST02921,Personal Loan,3400563,1873955,3,Medium,Delhi,2024-06-08
LN02922,CUST02922,Personal Loan,1317004,517386,55,Medium,Karnataka,2020-02-03
LN02923,CUST02923,Education Loan,4011840,1029909,69,High,Tamil Nadu,2021-02-09
LN02924,CUST02924,Home Loan,4221842,2067323,40,Medium,Tamil Nadu,2024-08-26
LN02925,CUST02925,Business Loan,2379261,1193133,48,Medium,Delhi,2023-05-27
LN02926,CUST02926,Education Loan,3681061,2193079,40,Medium,Delhi,2025-06-07
LN02927,CUST02927,Home Loan,3014277,746071,17,Medium,Tamil Nadu,2023-12-16
LN02928,CUST02928,Education Loan,2477007,841100,60,Medium,Telangana,2025-04-15
LN02929,CUST02929,Education Loan,1865327,1059671,125,High,Karnataka,2025-05-13
LN02930,CUST02930,Auto Loan,1380453,848099,161,High,Tamil Nadu,2023-11-01
LN02931,CUST02931,Business Loan,3648691,2930217,31,Medium,Telangana,2020-09-22
LN02932,CUST02932,Business Loan,2414724,1672137,95,High,Maharashtra,2022-01-26
LN02933,CUST02933,Business Loan,4022199,666984,4,Medium,Delhi,2022-01-27
LN02934,CUST02934,Education Loan,2114519,650712,83,High,Maharashtra,2025-02-06
LN02935,CUST02935,Auto Loan,4044551,3704559,71,High,Telangana,2021-11-28
LN02936,CUST02936,Business Loan,2827138,1097992,32,Medium,Tamil Nadu,2024-05-19
LN02937,CUST02937,Business Loan,1970376,1682040,151,High,Telangana,2021-04-30
LN02938,CUST02938,Personal Loan,4148572,2777500,120,High,Karnataka,2021-10-03
LN02939,CUST02939,Business Loan,851805,487983,37,Medium,Telangana,2021-10-20
LN02940,CUST02940,Home Loan,4489549,2508107,118,High,Telangana,2025-01-18
LN02941,CUST02941,Auto Loan,611411,532460,99,High,Maharashtra,2024-06-08
LN02942,CUST02942,Auto Loan,1250270,887934,15,Medium,Delhi,2021-05-20
LN02943,CUST02943,Personal Loan,75612,50449,91,High,Telangana,2022-09-15
LN02944,CUST02944,Business Loan,1275745,699588,81,High,Delhi,2021-10-05
LN02945,CUST02945,Business Loan,4548895,1293994,165,High,Maharashtra,2025-05-15
LN02946,CUST02946,Business Loan,1059673,415946,15,Medium,Maharashtra,2022-12-08
LN02947,CUST02947,Business Loan,2419414,1283078,96,High,Delhi,2023-12-05
LN02948,CUST02948,Home Loan,2551290,1349791,52,Medium,Maharashtra,2021-08-29
LN02949,CUST02949,Home Loan,291770,250124,20,Medium,Tamil Nadu,2022-08-10
LN02950,CUST02950,Personal Loan,3797066,3004878,97,High,Telangana,2020-11-17
LN02951,CUST02951,Business Loan,3775710,3558789,80,High,Karnataka,2025-04-02
LN02952,CUST02952,Auto Loan,3874729,1544887,50,Medium,Telangana,2022-07-17
LN02953,CUST02953,Auto Loan,1416513,1371589,32,Medium,Tamil Nadu,2025-05-12
LN02954,CUST02954,Home Loan,1089473,163917,83,High,Telangana,2022-09-04
LN02955,CUST02955,Auto Loan,1239109,785076,96,High,Telangana,2020-02-22
LN02956,CUST02956,Education Loan,2766937,1935698,45,Medium,Tamil Nadu,2023-06-09
LN02957,CUST02957,Home Loan,2423212,1601334,144,High,Telangana,2020-03-21
LN02958,CUST02958,Business Loan,518580,430801,33,Medium,Delhi,2020-05-10
LN02959,CUST02959,Home Loan,1223662,440231,26,Medium,Telangana,2020-11-30
LN02960,CUST02960,Personal Loan,820572,459876,91,High,Tamil Nadu,2020-06-15
LN02961,CUST02961,Education Loan,2932100,585035,126,High,Delhi,2023-01-21
LN02962,CUST02962,Home Loan,4451329,2191442,164,High,Delhi,2023-11-23
LN02963,CUST02963,Personal Loan,4647775,3916043,22,Medium,Maharashtra,2022-07-07
LN02964,CUST02964,Personal Loan,1016779,901493,66,High,Maharashtra,2021-05-05
LN02965,CUST02965,Home Loan,4728197,676034,13,Medium,Maharashtra,2022-09-07
LN02966,CUST02966,Home Loan,403796,155198,59,Medium,Maharashtra,2025-05-08
LN02967,CUST02967,Personal Loan,4249201,1764828,82,High,Delhi,2024-03-28
LN02968,CUST02968,Education Loan,211528,154910,74,High,Delhi,2020-02-18
LN02969,CUST02969,Education Loan,4663995,1036501,10,Medium,Maharashtra,2023-04-22
LN02970,CUST02970,Home Loan,1801848,661492,149,High,Delhi,2020-01-15
LN02971,CUST02971,Auto Loan,726351,682469,94,High,Telangana,2025-01-14
LN02972,CUST02972,Personal Loan,3381799,1230636,38,Medium,Telangana,2020-01-16
LN02973,CUST02973,Business Loan,2410698,1355272,142,High,Tamil Nadu,2022-11-12
LN02974,CUST02974,Education Loan,1391030,561859,155,High,Tamil Nadu,2021-11-16
LN02975,CUST02975,Personal Loan,2793562,1371308,100,High,Karnataka,2023-08-25
LN02976,CUST02976,Auto Loan,3838712,504740,114,High,Telangana,2025-06-04
LN02977,CUST02977,Business Loan,3453181,1203430,47,Medium,Karnataka,2020-03-26
LN02978,CUST02978,Education Loan,945312,873427,52,Medium,Maharashtra,2024-04-04
LN02979,CUST02979,Business Loan,2554920,1154509,151,High,Tamil Nadu,2022-01-09
LN02980,CUST02980,Education Loan,506068,390255,160,High,Maharashtra,2023-03-06
LN02981,CUST02981,Auto Loan,1868701,1258723,6,Medium,Tamil Nadu,2020-01-26
LN02982,CUST02982,Personal Loan,1567659,857071,52,Medium,Delhi,2025-04-23
LN02983,CUST02983,Education Loan,2796084,2200114,100,High,Telangana,2024-03-23
LN02984,CUST02984,Personal Loan,4174529,2431454,143,High,Telangana,2021-08-07
LN02985,CUST02985,Personal Loan,701577,182628,0,Low,Karnataka,2023-06-22
LN02986,CUST02986,Home Loan,144052,138502,70,High,Karnataka,2021-09-13
LN02987,CUST02987,Education Loan,3249590,2707788,40,Medium,Karnataka,2020-04-19
LN02988,CUST02988,Auto Loan,1856139,1539895,48,Medium,Delhi,2024-02-28
LN02989,CUST02989,Auto Loan,688368,362414,106,High,Karnataka,2021-09-01
LN02990,CUST02990,Home Loan,1057274,422449,36,Medium,Tamil Nadu,2022-07-24
LN02991,CUST02991,Personal Loan,1059359,773573,174,High,Karnataka,2024-12-07
LN02992,CUST02992,Education Loan,1514494,181530,28,Medium,Karnataka,2024-01-24
LN02993,CUST02993,Personal Loan,3868868,2818647,177,High,Telangana,2021-07-13
LN02994,CUST02994,Auto Loan,239238,208177,144,High,Delhi,2020-05-09
LN02995,CUST02995,Personal Loan,1857540,322399,101,High,Delhi,2020-03-02
LN02996,CUST02996,Home Loan,4222690,2236253,119,High,Delhi,2020-12-24
LN02997,CUST02997,Home Loan,4888219,858202,168,High,Karnataka,2025-05-18
LN02998,CUST02998,Auto Loan,2411968,2250985,51,Medium,Tamil Nadu,2020-02-19
LN02999,CUST02999,Auto Loan,1627643,655214,176,High,Delhi,2024-07-17
LN03000,CUST03000,Home Loan,420131,337298,111,High,Telangana,2025-05-03
LN03001,CUST03001,Education Loan,1992137,1699870,12,Medium,Tamil Nadu,2022-01-15
LN03002,CUST03002,Home Loan,3131111,2226793,120,High,Telangana,2020-12-01
LN03003,CUST03003,Auto Loan,3164457,2627607,138,High,Maharashtra,2021-10-18
LN03004,CUST03004,Auto Loan,3464177,1076069,148,High,Delhi,2022-02-01
LN03005,CUST03005,Education Loan,2964513,1523073,37,Medium,Delhi,2023-10-15
LN03006,CUST03006,Business Loan,3471090,1858437,110,High,Karnataka,2023-05-18
LN03007,CUST03007,Auto Loan,1204620,818402,91,High,Delhi,2022-07-12
LN03008,CUST03008,Business Loan,1428048,232469,87,High,Telangana,2025-02-23
LN03009,CUST03009,Personal Loan,2915966,2557405,161,High,Maharashtra,2024-10-09
LN03010,CUST03010,Business Loan,1220389,553658,177,High,Delhi,2020-06-16
LN03011,CUST03011,Education Loan,988517,624589,139,High,Karnataka,2022-11-30
LN03012,CUST03012,Home Loan,4877346,521628,65,High,Telangana,2023-09-23
LN03013,CUST03013,Personal Loan,1952388,1629712,85,High,Delhi,2020-08-27
LN03014,CUST03014,Auto Loan,3181652,2618533,101,High,Telangana,2023-09-07
LN03015,CUST03015,Education Loan,1887704,1398867,89,High,Delhi,2023-11-09
LN03016,CUST03016,Home Loan,1944271,1537588,164,High,Delhi,2020-11-14
LN03017,CUST03017,Personal Loan,55000,38563,27,Medium,Delhi,2020-10-22
LN03018,CUST03018,Home Loan,2621577,1276479,103,High,Tamil Nadu,2024-08-17
LN03019,CUST03019,Personal Loan,4596347,3136642,24,Medium,Maharashtra,2020-02-18
LN03020,CUST03020,Home Loan,310864,186162,30,Medium,Maharashtra,2021-01-15
LN03021,CUST03021,Home Loan,612220,326966,115,High,Karnataka,2022-05-14
LN03022,CUST03022,Auto Loan,3430615,387388,178,High,Telangana,2021-09-06
LN03023,CUST03023,Auto Loan,3302660,1902777,53,Medium,Tamil Nadu,2022-05-27
LN03024,CUST03024,Business Loan,4996684,4513109,162,High,Telangana,2023-04-30
LN03025,CUST03025,Home Loan,4171603,549356,127,High,Tamil Nadu,2021-12-20
LN03026,CUST03026,Home Loan,2195656,1688895,121,High,Delhi,2024-03-21
LN03027,CUST03027,Business Loan,872140,530448,176,High,Telangana,2023-06-24
LN03028,CUST03028,Auto Loan,4163005,530922,97,High,Karnataka,2025-05-25
LN03029,CUST03029,Education Loan,778371,575776,64,High,Telangana,2020-07-07
LN03030,CUST03030,Home Loan,2108476,1729769,161,High,Karnataka,2022-07-20
LN03031,CUST03031,Education Loan,2880171,1300432,154,High,Delhi,2020-03-11
LN03032,CUST03032,Auto Loan,2648904,2582770,180,High,Delhi,2021-03-19
LN03033,CUST03033,Business Loan,3494421,747706,2,Medium,Maharashtra,2023-04-30
LN03034,CUST03034,Home Loan,4297106,2293784,17,Medium,Telangana,2021-01-06
LN03035,CUST03035,Education Loan,2354695,1863605,137,High,Karnataka,2021-06-02
LN03036,CUST03036,Business Loan,1037075,835840,132,High,Delhi,2020-12-22
LN03037,CUST03037,Education Loan,2511129,933718,10,Medium,Tamil Nadu,2023-05-16
LN03038,CUST03038,Auto Loan,3629684,822976,175,High,Maharashtra,2025-06-06
LN03039,CUST03039,Home Loan,1720365,1183169,124,High,Maharashtra,2020-01-12
LN03040,CUST03040,Education Loan,1531693,943207,11,Medium,Tamil Nadu,2021-01-09
LN03041,CUST03041,Personal Loan,2902717,2737940,126,High,Maharashtra,2024-01-01
LN03042,CUST03042,Education Loan,1023829,208852,42,Medium,Maharashtra,2020-09-27
LN03043,CUST03043,Business Loan,4770863,675713,112,High,Delhi,2022-01-20
LN03044,CUST03044,Education Loan,222281,207933,134,High,Tamil Nadu,2023-07-24
LN03045,CUST03045,Business Loan,941944,533153,121,High,Karnataka,2021-07-25
LN03046,CUST03046,Education Loan,4724816,4014614,17,Medium,Karnataka,2020-06-27
LN03047,CUST03047,Auto Loan,3050123,2295735,102,High,Telangana,2025-02-25
LN03048,CUST03048,Personal Loan,1203662,374144,6,Medium,Maharashtra,2020-06-25
LN03049,CUST03049,Business Loan,1616914,1555544,50,Medium,Delhi,2023-09-13
LN03050,CUST03050,Business Loan,3181608,2655932,67,High,Delhi,2020-05-16
LN03051,CUST03051,Personal Loan,4933180,3959958,29,Medium,Telangana,2020-03-22
LN03052,CUST03052,Personal Loan,1748250,483918,76,High,Maharashtra,2024-03-09
LN03053,CUST03053,Education Loan,143898,63129,15,Medium,Telangana,2024-06-02
LN03054,CUST03054,Home Loan,995837,649627,170,High,Tamil Nadu,2023-04-14
LN03055,CUST03055,Business Loan,124302,52189,35,Medium,Tamil Nadu,2025-02-28
LN03056,CUST03056,Personal Loan,4079796,3768561,54,Medium,Maharashtra,2023-09-21
LN03057,CUST03057,Education Loan,4062065,2414163,54,Medium,Karnataka,2020-12-19
LN03058,CUST03058,Education Loan,4689173,1063824,37,Medium,Maharashtra,2024-10-22
LN03059,CUST03059,Business Loan,1269725,269565,122,High,Telangana,2020-05-28
LN03060,CUST03060,Business Loan,1431878,661325,160,High,Delhi,2024-09-15
LN03061,CUST03061,Auto Loan,1940306,1930420,67,High,Delhi,2020-05-02
LN03062,CUST03062,Education Loan,409945,209021,101,High,Karnataka,2021-01-29
LN03063,CUST03063,Auto Loan,3328068,2219522,155,High,Maharashtra,2024-03-13
LN03064,CUST03064,Personal Loan,4071211,2986180,130,High,Delhi,2023-08-16
LN03065,CUST03065,Personal Loan,2074511,1463600,133,High,Tamil Nadu,2022-10-15
LN03066,CUST03066,Home Loan,3680099,2883843,7,Medium,Delhi,2020-05-15
LN03067,CUST03067,Business Loan,761711,228805,164,High,Karnataka,2022-01-26
LN03068,CUST03068,Auto Loan,3348965,1512796,118,High,Tamil Nadu,2021-09-13
LN03069,CUST03069,Business Loan,2793811,1571821,120,High,Telangana,2022-09-25
LN03070,CUST03070,Education Loan,4995596,1651040,120,High,Tamil Nadu,2020-07-05
LN03071,CUST03071,Education Loan,2922343,2526703,132,High,Telangana,2023-07-17
LN03072,CUST03072,Home Loan,2160514,1535414,68,High,Tamil Nadu,2024-11-26
LN03073,CUST03073,Auto Loan,4357700,1391409,80,High,Tamil Nadu,2025-01-31
LN03074,CUST03074,Personal Loan,4798077,2084267,89,High,Tamil Nadu,2021-01-27
LN03075,CUST03075,Auto Loan,4392545,3275023,105,High,Tamil Nadu,2021-06-24
LN03076,CUST03076,Business Loan,3605495,3169409,168,High,Maharashtra,2024-04-22
LN03077,CUST03077,Business Loan,1218345,740525,48,Medium,Tamil Nadu,2023-12-30
LN03078,CUST03078,Business Loan,4688088,3162746,52,Medium,Delhi,2023-04-06
LN03079,CUST03079,Business Loan,1504715,396279,74,High,Maharashtra,2021-02-25
LN03080,CUST03080,Business Loan,2880082,1055892,165,High,Delhi,2022-02-06
LN03081,CUST03081,Personal Loan,3335232,2365006,69,High,Telangana,2022-07-29
LN03082,CUST03082,Business Loan,2913866,905180,65,High,Telangana,2020-05-27
LN03083,CUST03083,Auto Loan,1093788,504231,140,High,Delhi,2020-01-07
LN03084,CUST03084,Home Loan,1634843,697861,126,High,Delhi,2025-03-29
LN03085,CUST03085,Business Loan,4945454,2818958,130,High,Telangana,2022-05-11
LN03086,CUST03086,Personal Loan,2278863,334826,109,High,Delhi,2023-05-04
LN03087,CUST03087,Home Loan,4046065,2238239,99,High,Tamil Nadu,2020-09-01
LN03088,CUST03088,Personal Loan,1569216,414695,92,High,Karnataka,2020-03-25
LN03089,CUST03089,Home Loan,2376630,688389,140,High,Telangana,2021-07-03
LN03090,CUST03090,Personal Loan,854388,805520,108,High,Maharashtra,2020-03-22
LN03091,CUST03091,Business Loan,552308,60397,28,Medium,Tamil Nadu,2025-06-23
LN03092,CUST03092,Business Loan,2375102,1429481,110,High,Maharashtra,2021-04-17
LN03093,CUST03093,Personal Loan,4836683,2721209,141,High,Tamil Nadu,2024-09-17
LN03094,CUST03094,Personal Loan,1322576,180395,141,High,Telangana,2021-10-10
LN03095,CUST03095,Personal Loan,1491517,952930,52,Medium,Telangana,2023-06-16
LN03096,CUST03096,Home Loan,1395497,330762,146,High,Telangana,2025-06-17
LN03097,CUST03097,Auto Loan,4129020,935358,24,Medium,Maharashtra,2024-09-27
LN03098,CUST03098,Education Loan,1903659,697927,117,High,Telangana,2020-12-05
LN03099,CUST03099,Personal Loan,1898359,775927,27,Medium,Karnataka,2021-05-04
LN03100,CUST03100,Auto Loan,3700665,2801242,153,High,Delhi,2022-07-02
LN03101,CUST03101,Personal Loan,1997673,410251,20,Medium,Delhi,2023-12-30
LN03102,CUST03102,Education Loan,3762190,1006981,98,High,Telangana,2024-03-17
LN03103,CUST03103,Education Loan,243161,166205,69,High,Maharashtra,2024-12-10
LN03104,CUST03104,Education Loan,3712888,3683059,134,High,Tamil Nadu,2021-10-21
LN03105,CUST03105,Home Loan,4236185,2552476,157,High,Delhi,2024-09-12
LN03106,CUST03106,Education Loan,1773603,959516,36,Medium,Karnataka,2023-05-15
LN03107,CUST03107,Education Loan,1462487,993510,53,Medium,Maharashtra,2021-10-05
LN03108,CUST03108,Auto Loan,3448244,1494657,63,High,Tamil Nadu,2025-01-14
LN03109,CUST03109,Personal Loan,3233007,2841709,120,High,Karnataka,2023-11-06
LN03110,CUST03110,Business Loan,2097431,1563406,178,High,Karnataka,2022-07-15
LN03111,CUST03111,Home Loan,3312076,2728908,88,High,Tamil Nadu,2022-02-19
LN03112,CUST03112,Home Loan,4168449,2246784,114,High,Delhi,2020-07-02
LN03113,CUST03113,Education Loan,2188472,949138,58,Medium,Tamil Nadu,2022-01-20
LN03114,CUST03114,Auto Loan,4064206,1069531,43,Medium,Maharashtra,2024-10-14
LN03115,CUST03115,Business Loan,4388334,2951662,135,High,Maharashtra,2024-09-28
LN03116,CUST03116,Home Loan,3249784,1854103,12,Medium,Maharashtra,2020-07-03
LN03117,CUST03117,Personal Loan,824912,727837,178,High,Telangana,2020-04-12
LN03118,CUST03118,Auto Loan,714842,622252,65,High,Delhi,2020-11-01
LN03119,CUST03119,Auto Loan,1238112,1037946,71,High,Maharashtra,2021-04-14
LN03120,CUST03120,Education Loan,2663876,965278,133,High,Karnataka,2021-04-19
LN03121,CUST03121,Home Loan,487436,348955,167,High,Maharashtra,2021-08-13
LN03122,CUST03122,Business Loan,3994729,2174769,42,Medium,Maharashtra,2020-02-05
LN03123,CUST03123,Personal Loan,696321,140287,25,Medium,Tamil Nadu,2024-07-31
LN03124,CUST03124,Personal Loan,4529125,973581,118,High,Telangana,2024-04-07
LN03125,CUST03125,Auto Loan,1550923,475366,136,High,Maharashtra,2021-05-18
LN03126,CUST03126,Home Loan,2780306,998588,69,High,Telangana,2024-07-23
LN03127,CUST03127,Home Loan,4251963,2541263,14,Medium,Delhi,2020-10-03
LN03128,CUST03128,Personal Loan,455542,291480,39,Medium,Maharashtra,2021-05-10
LN03129,CUST03129,Business Loan,3130220,2719984,71,High,Delhi,2021-05-18
LN03130,CUST03130,Education Loan,1519222,382349,63,High,Maharashtra,2023-08-03
LN03131,CUST03131,Business Loan,404616,75627,96,High,Maharashtra,2020-01-02
LN03132,CUST03132,Auto Loan,3915241,2609862,125,High,Delhi,2023-02-01
LN03133,CUST03133,Business Loan,3438145,2546036,119,High,Telangana,2021-12-25
LN03134,CUST03134,Business Loan,4894185,3888470,64,High,Telangana,2025-04-02
LN03135,CUST03135,Education Loan,1450021,1200189,127,High,Maharashtra,2024-07-06
LN03136,CUST03136,Home Loan,1785544,332520,153,High,Tamil Nadu,2024-09-20
LN03137,CUST03137,Auto Loan,1019187,735672,105,High,Delhi,2022-02-08
LN03138,CUST03138,Auto Loan,3184180,418560,80,High,Delhi,2021-02-10
LN03139,CUST03139,Home Loan,1858335,1099221,163,High,Maharashtra,2022-07-10
LN03140,CUST03140,Business Loan,1223105,755591,101,High,Maharashtra,2020-10-18
LN03141,CUST03141,Home Loan,1954813,1116185,64,High,Delhi,2022-03-28
LN03142,CUST03142,Education Loan,3952419,1953706,52,Medium,Delhi,2020-09-24
LN03143,CUST03143,Education Loan,480723,176714,37,Medium,Karnataka,2021-08-28
LN03144,CUST03144,Auto Loan,495597,233350,119,High,Delhi,2024-12-21
LN03145,CUST03145,Education Loan,705347,697830,75,High,Tamil Nadu,2024-08-08
LN03146,CUST03146,Business Loan,4677212,4469993,10,Medium,Delhi,2020-05-18
LN03147,CUST03147,Auto Loan,2830424,1094553,79,High,Telangana,2020-12-05
